companyId,Fundamentals Source,Name,Market Capitalization,Close Price,Industry,Sector,Price To Earnings,Price To Sales,Revenue Growth TTM,PAT Growth TTM,PAT Growth QoQ,Price To Book Value,Returns 1W,Returns 1M,Returns 3M,Returns 6M,SMA 20D,EV To EBITDA,52WH Distance,52WL,Debt To Equity,Debt To Equity 3 Years Back,Change In DII Holdings 1 Year,Change In FII Holdings 1 Year,Promoter Holdings,Change In Promoter Holdings 1 Year,ROCE,PBT Growth TTM,Revenue Growth QoQ,Revenue Growth YoY,52WL Distance,All Time High Distance,CFO To PAT,CFO To EBITDA,CWIP,CWIP 1 Year Back,Fixed Assets,Fixed Assets 2 Years Back,Debt,Debt 2 Years Back
NSE:TASTYBITE,S,Tasty Bite Eatables Ltd,1968.76,7672.5,FMCG - Contract Mfg,FMCG,63.44,3.48,17.12,104.28,-55.8,6.18,6.95,-0.38,-10.1,-25.43,7235.78,35.29,35.85,6563.5,0.21,0.55,0.02,-0.13,74.23,0,12.39,103.03,9.71,-15.21,16.88,64.3,153.12,75.76,13.09,21.45,null,238.26,66.1,86.44
NSE:TATACAP,C,Tata Capital Ltd,149971.22,353.3,Finance - AMC,Finance,32.56,4.86,25.13,15.85,13.03,3.47,2.02,1.33,8.96,null,348.35,56.2,3.95,315.1,5.88,6.56,null,null,85.41,null,8.77,17.31,3.08,12.27,11.96,3.95,-817.3,-568.56,null,15.75,2506.18,1194.44,213294.5,148185.29
NSE:TATACHEM,C,Tata Chemicals Ltd,17711.93,695.25,Chemicals - Inorganic - Caustic Soda/Soda Ash,Chemicals,98.34,1.21,-1.33,-186.91,-144.81,0.79,-1.23,-8.86,-17.37,-26.14,718.77,13.37,32.27,687.85,0.34,0.32,0.71,-1.34,37.98,0,3.37,-335.52,-8.43,-1.11,1.08,48.46,497.46,90.17,2099,1913,20171,17913,7495,5563
NSE:TATACOMM,C,Tata Communications Ltd,47221.65,1656.9,Telecom Services,Telecom-Service,26.55,1.95,6.48,58.36,107.01,16.55,6.71,-4.7,-12.44,0.85,1606.04,13.22,17.48,1291,4.68,5.65,4.83,-3.34,58.86,0,16.56,37.34,1.46,6.74,28.09,23.97,183.86,63.71,1223.82,1099.92,14034.48,13617.91,13330.99,11263.17
NSE:TCS,C,Tata Consultancy Services Ltd,974061.52,2692.2,IT - Software,IT - Software,20.41,3.73,3.46,-2.13,-11.63,9.22,-8.48,-17.62,-13.19,-11.2,3056.53,14.14,32.34,2585,0.1,0.09,1.96,-2.31,71.77,0,55.15,-3.42,1.96,4.87,4.29,41.29,100.23,72.56,2221,1546,24149,19604,10932,8021
NSE:TATACONSUM,C,Tata Consumer Products Ltd,112037.75,1132.2,FMCG - Foods,Plantation & Plantation Products,76.29,5.76,14.93,25.17,1.45,5.54,-2.34,-4.81,-1.52,7.68,1150.63,43.72,6.86,930.1,0.13,0.1,4,-2.04,33.84,0,9.6,33.61,2.94,15.04,22.27,9.27,149,82.95,253.84,218.1,21690.64,19376.11,2576.11,3477.22
NSE:TATAELXSI,S,Tata Elxsi Ltd,30051.48,4824,IT - ER&D,IT - Software,51.77,8.18,-1.47,-28.28,-29.67,11.12,-7.2,-16.73,-9.07,-14.9,5339.13,36.91,28.34,4700,0.06,0.09,4.78,-4.7,43.9,-0.01,27.7,-27.17,3.85,1.52,2.68,55.15,103.44,83.46,0.06,1.62,null,395.98,169.1,223.98
NSE:TATAINVEST,C,Tata Investment Corporation Ltd,31882.63,630.15,Finance - Holding Company,Finance,116.26,85.3,8.11,21.72,-49.12,1,1.19,-5.82,-19.09,-8.52,628.81,98.31,46.91,514.52,0,0.01,0.02,0.3,73.38,0,1.42,11.63,-62.38,1461.19,22.24,46.91,66.07,77.82,null,0,158.75,0.75,0,0
NSE:TMCV,C,Tata Motors Ltd,178132.78,483.75,Auto & Auto Ancl - CV,Automobile,31.23,3.06,null,null,181.31,17.34,5.56,14.05,50.82,null,458.36,30.82,3.25,306.3,null,null,null,null,42.56,null,null,null,17.55,16.09,57.93,3.25,null,null,null,null,null,null,null,null
NSE:TMPV,C,Tata Motors Passenger Vehicles Ltd,140020.65,380.25,Auto - 4 Wheelers,Automobile,679.02,0.4,-13.51,129.86,-104.57,1.27,2.91,8.72,-4.38,-5.3,359.99,7.4,15.52,324.33,0.61,3.15,-1.46,-0.77,42.56,-0.01,3.22,-91.1,-3.1,-25.79,17.32,46.69,271.08,114.28,21746,65806,164986,146046,67258,107264
NSE:TATAPOWER,C,Tata Power Company Ltd,119537.65,374.1,Power - Generation/Distribution,Power Generation & Distribution,31.54,1.85,0.62,10.93,-4.1,3.17,2.23,1.53,-3.73,-3.33,362.45,13.27,10.2,326.35,1.86,1.84,1.49,0.55,46.86,0,10.78,2.9,-10.27,-9.37,14.69,24.36,265.53,91.03,15943.12,12678.87,79210.29,67209.56,70083.18,53689.45
NSE:TATASTEEL,C,Tata Steel Ltd,253640.31,203.18,Steel,Steel,27.61,1.13,1.84,260.9,-14.22,2.71,3.11,11.29,15.01,26.83,195.02,11.19,3.76,125.3,1.01,0.82,3.47,-1.08,33.19,0,10.77,66.52,-2.87,6.25,62.14,3.76,740.81,92.94,33152.23,41622.35,166095.42,149799.72,95643.13,87082.12
NSE:TATATECH,C,Tata Technologies Ltd,24274.85,598.25,IT - ER&D,IT - Software,45.7,4.65,0.68,-17.67,-95.99,6.8,-3.14,-9.39,-12.84,-10.32,640.84,29.63,24.97,575.3,0.07,0.09,-0.13,2.42,55.21,-0.01,20,-17.29,3.2,3.67,3.94,57.29,103.29,74.86,0,0,1168.51,1150.54,246.73,257.39
NSE:TTML,S,Tata Teleservices (Maharashtra) Ltd,8511.76,43.54,Telecom Services,Telecom-Service,null,7.26,-11.34,-13.74,53.11,-0.43,-0.53,-6.77,-19.6,-26.22,44.12,47.56,46.5,41.07,-1.04,-0.8,0.04,0.29,74.36,0,61.06,-13.74,2.86,-11.56,5.67,85.04,-39.61,88.5,24.2,34.76,null,788.14,20501.76,20047.16
NSE:TATVA,C,Tatva Chintan Pharma Chem Ltd,2800.5,1197.2,Speciality Chemicals,Chemicals,85.45,5.84,28.53,129.16,52.92,3.69,4.65,-10.33,-19.64,11.39,1207.78,38.33,26.09,621,0.11,0.33,-3.01,0.81,72.02,0,5.28,120.63,6.32,52.89,91.63,60.04,431.84,72.11,79.88,27.23,515.47,430.49,83.01,14.27
NSE:TBOTEK,C,TBO Tek Ltd,16510.77,1520.5,E-Commerce - Platform - Utility,E-Commerce/App based Aggregator,66.72,7.15,39.08,11.84,-20.52,11.62,3.86,-1.03,-5.12,2.54,1459.01,45.14,15.97,996,0.52,0.21,7.23,-7.21,44.41,0,15.44,13.02,38.21,85.78,48.9,25.89,125.63,104.95,1.27,38.91,452.3,362.86,718.71,210.46
BSE:TCC,C,TCC Concept Ltd,2138.76,450,Miscellaneous,Realty,33.96,20.64,100.24,70.53,34.45,1.53,-2.61,5.68,-17.63,-8.21,440.98,23.38,34.59,336,0.05,0.01,1.31,0.62,45.69,-15.19,9.57,63.96,72.6,107.69,33.93,43.61,55.04,38.45,40.04,125.34,617.84,141.18,36.81,8.68
NSE:TCIEXP,C,TCI Express Ltd,2170.87,565.05,Logistics - Warehousing/Supply Chain,Logistics,25.51,1.78,-0.12,-13.51,-7.86,2.71,-2.3,6.24,-7.57,-16.13,535.79,17.86,32.78,478,0.02,0.01,-0.3,-0.11,69.46,-0.07,14.04,-12.86,1.79,5.93,19.25,77.84,138.01,94.99,25.5,20.34,470.36,451.71,14,10.46
NSE:TCPLPACK,C,TCPL Packaging Ltd,2624.99,2884.6,Packaging - FMCG/Consumers,Packaging,23.01,1.48,1.74,-14.61,-12.81,3.91,7.21,1.87,-13.02,-13.73,2700.83,11.18,41.33,2550,1.03,1.13,0.98,0.05,55.74,0,16.17,-18.2,2.33,-1.76,12.75,41.33,92.87,45.31,54.31,64.26,804.43,698.33,691.43,503.84
NSE:TDPOWERSYS,C,TD Power Systems Ltd,13035.35,834.45,Capital Goods - Gensets/Turbines,Capital Goods - Electrical Equipment,59.31,8.07,35.23,45.84,-6.43,13.49,6.53,21.41,6.79,64.14,739.95,43.94,6.59,293,0.04,0,-3.71,6.56,26.87,-7.39,30.07,47.34,-2.16,26.36,183.34,6.59,22.64,17.13,48.18,16.59,208.51,185.73,35.74,0.01
NSE:TEAMLEASE,C,Team Lease Services Ltd,2278.06,1358.5,Services - Others,Miscellaneous,17.42,0.19,9.92,32.26,52.59,2.37,-4.48,-8.47,-19.18,-19.71,1416.21,13.57,37.67,1350.1,0.13,0.12,12.73,-15.51,31.11,-0.5,14.15,32.89,-0.63,3.14,0.61,75.52,94.49,75.59,0,33.67,336.14,304.07,127.62,104.81
NSE:TECHM,C,Tech Mahindra Ltd,150331.77,1534.4,IT - Software,IT - Software,29.41,2.73,5.05,21.61,-6.92,5.46,-5.28,-4.98,5.7,1.85,1676.61,17.84,17.25,1209.4,0.07,0.1,7.05,-6.26,34.98,-0.03,22.34,21.34,2.85,8.34,26.85,17.25,136.04,83.08,23,20.6,14261.7,13935.1,1954.4,2536.7
NSE:TIIL,C,Technocraft Industries (India) Ltd,5772.49,2546,Scaffolding,Steel,20.98,2.1,10.61,10.97,-32.01,3.06,9.57,22.32,0.89,-4.6,2155.52,14.95,24.84,1868.5,0.44,0.46,0.08,-0.02,74.75,0,16.09,9.26,-11.91,2.81,36.08,35.35,105.07,66.51,32.57,33.26,863.46,738.3,822.69,675.07
NSE:TECHNOE,C,Techno Electric & Engineering Company Ltd,12197.5,1048.8,Data Centre,Infrastructure Developers & Operators,24.7,3.99,61.55,35.03,14.69,3.12,1.26,6.05,-15.79,-27.55,998.39,27.38,36.93,785.15,0.02,0,-0.97,-1.39,56.92,0,15.46,54.05,3.41,37.12,32.87,42.74,119.81,133.53,470.68,441.69,88.91,75.9,61.23,0
BSE:TECHNVISN,C,TechNVision Ventures Ltd,3890.5,6200,IT - Software,IT - Software,3039.22,15.68,0.6,-63.1,422.54,1712.71,4.38,-6.2,14.87,48.14,6109.36,438.07,23.68,3431.15,0.87,-0.29,0,0,74.32,0,33,-54.29,4.42,-8.13,80.7,23.68,14324.43,434.33,0,0,26.38,4.93,9.72,15.35
NSE:TEGA,C,Tega Industries Ltd,12305.92,1638,Capital Goods - Mining Equipement,Engineering,54.22,7.23,5.7,7.57,-56.14,3.9,-8.72,-12.78,-15.76,-10.03,1753.8,41.99,22.12,1200.05,0.21,0.34,-0.4,-0.21,67.27,-7.53,15.86,3.16,-0.4,-1.36,37.91,28.94,97.46,57.39,55.36,47.88,634.64,600.41,305.4,308.02
NSE:TEJASCARGO,C,Tejas Cargo India Ltd,709.62,297,Logistics,Logistics,27.17,1.29,null,null,21.27,4.1,2.06,2.03,-10.04,11.65,292.45,8.52,18.32,141.05,0.92,null,null,null,74.27,null,12.84,null,21.28,19.4,110.56,18.32,331.66,65.6,20.24,0,null,null,159.2,null
NSE:TEJASNET,C,Tejas Networks Ltd,5836.97,328.65,Telecom Services,Telecom Equipment & Infra Services,null,2.18,-67.91,-215.67,36,1.76,-2.41,-12.48,-37.38,-40.25,333.14,-22.96,64,294,1.29,0.02,0.1,-2.1,53.46,-0.56,-10.71,-214.59,17.18,-88.39,11.96,77.98,-110.07,-39.07,0.6,404.49,1942.05,1180.92,4296.22,1884.32
NSE:TEMBO,C,Tembo Global Industries Ltd,844.35,545.9,Trading,Retail,10.33,0.83,75.07,98.32,19.1,3.46,-4.61,-5.43,-26.34,0.29,557.42,8.51,34.41,386,1.06,1.62,0.22,8.53,36.38,-19.03,26.29,105.75,2.16,49.5,42.23,39.34,-372.16,-221.95,176.58,84.09,32.21,22.1,265.78,41
NSE:TENNIND,C,Tenneco Clean Air India Ltd,22622.02,560.5,Auto Ancillaries - Others,Auto Ancillaries,40.97,4.63,null,null,-21.15,14.05,3.13,4.82,null,null,533.76,28.2,4.97,438.05,0.01,null,null,null,74.79,null,46.21,null,0.36,14.23,27.95,4.97,101.67,68.98,31.07,36.62,null,null,19.69,31.25
NSE:TEXINFRA,C,Texmaco Infrastructure & Holdings Ltd,1222.66,95.95,Diversified,Realty,104.29,74.46,2.75,-242.37,-82.2,0.85,-1.08,-3.98,-3.01,-0.66,96.12,-183.26,16.64,85.35,0.02,0.05,-0.53,0.74,65.8,0.63,1.19,319.17,-26.82,-4.02,12.31,39.9,-2241.19,-2587.63,7.08,12.35,113.5,134.21,28.94,31.81
NSE:TEXRAIL,C,Texmaco Rail & Engineering Ltd,4617.91,113.5,Railways,Capital Goods-Non Electrical Equipment,25.56,1.01,-7.1,-28.67,-33.87,1.55,-4.85,-8.89,-14.02,-19.52,121,14.32,39.97,113,0.32,0.71,-2.26,-1.02,48.34,0.2,10.73,-21.91,-17.21,-21.46,0.4,61.74,-20.65,-9.97,118.96,65.9,992.92,460.19,905.69,631.1
BSE:TGVSL,S,TGV Sraac Ltd,949.78,88.69,Chemicals - Inorganic - Caustic Soda/Soda Ash,Chemicals,7.59,0.49,18.14,61.88,-24.16,0.76,0.02,-10.73,-21.37,-28.65,89.9,3.57,37.65,84.2,0.24,0.22,0,0.31,64.07,0.9,12.57,61.77,-10.34,-1.5,5.33,51.27,211.38,86.77,10.28,12.02,null,1048.4,305.01,319.36
NSE:THANGAMAYL,S,Thangamayil Jewellery Ltd,11132.34,3581.6,"Diamond, Gems & Jewellery","Diamond, Gems and Jewellery",46.26,1.58,56.15,108.07,79.08,9.48,5.33,-4.4,7.52,78.75,3504.63,29.03,14.17,1523.1,0.96,1.47,3.06,0.64,61.56,0.29,16.75,107.15,40.62,112.44,133.81,14.17,-357.16,-193.64,6.87,11.27,null,153.53,1124.35,531.92
NSE:ANUP,C,The Anup Engineering Ltd,3975.24,1984.5,Capital Goods - Engineering Heavy,Engineering,34.44,4.75,null,null,-20.34,6.23,2.63,-3.5,-19.09,-12,1906.3,22.86,45.5,1700,0.25,0,1.6,0.5,40.92,-0.05,20.29,null,-10.92,20.48,16.47,48.7,-6.05,-4.33,14.6,9.92,386.93,217.38,157.68,34.34
NSE:BBTC,C,The Bombay Burmah Trading Corporation Ltd,12502.43,1791.9,FMCG - Foods,Auto Ancillaries,11.06,0.66,7.24,6.47,15.7,2.02,0.78,-1.37,-3.49,-2.55,1757.06,4.14,16.1,1607.05,0.39,1.62,-0.06,-0.22,74.05,0,39.03,7.48,2.49,8.13,12.5,39.23,103.55,72.63,73.43,89.98,3889.19,3751.34,2463.63,2161.32
NSE:HITECHGEAR,C,The Hi-Tech Gears Ltd,1222.03,650.25,Auto Ancillaries - Gears,Auto Ancillaries,54.1,1.37,-10.44,-53.4,-85.69,2.45,-0.51,-14.96,-11.55,2.74,668.67,12.66,27.54,515,0.36,1.29,0,0,56.18,-0.05,8.25,-39.35,-7.15,9,26.26,49.22,369.25,109.68,5.89,1.18,437.77,462.39,180.68,298.46
NSE:THEINVEST,C,The Investment Trust of India Ltd,526.86,100.85,Finance & Investments - Others,Finance,17.76,1.62,-5.81,-18.74,128.16,0.73,1.27,-13.17,-21.8,-37.67,103.59,23.34,44.89,97.5,0.73,0.28,0,-0.09,72.12,0,7.32,-31.24,4.05,6.85,4.1,69.95,272.98,226.93,null,0.17,21.28,25.14,527.67,358.07
NSE:THEJO,C,Thejo Engineering Ltd,1853.02,1708.3,Capital Goods - Others,Engineering,38.09,3.07,11.8,-0.69,-40.54,5.77,-1.7,-4.6,1.98,-11.97,1760.68,21.04,30.93,1446,0.12,0.23,1.4,0.13,53.61,-0.01,19.99,5.13,5.97,19.67,18.74,53.69,138.98,82.91,3.17,15.98,148.37,108.41,39.01,42.51
NSE:THEMISMED,C,Themis Medicare Ltd,836.55,90.83,Pharma - API,Pharmaceuticals,null,2.45,-21.83,-137.74,378.73,2.44,8.54,-4.81,-22.39,-12.55,83.94,-99.63,56.15,75.15,0.25,0.27,0,-0.04,67.11,-0.04,-1.64,-130.64,15.57,-3.92,22.49,70.96,116.35,70.77,3.39,2.51,168.91,168.37,95.57,95.79
NSE:RAMCOCEM,C,The Ramco Cements Ltd,27048.39,1144.7,Cement,Cement,47.03,3.07,0.19,52.71,408.06,3.58,-1.4,5.51,16.06,7.53,1116.83,22.84,5.62,788.2,0.62,0.66,-2.75,1.1,42.56,-0.2,9.64,66.08,-5.94,6.16,45.42,5.62,521.66,113.49,1067.47,1386.49,12861.74,12102.44,4699.15,4936.5
NSE:THERMAX,C,Thermax Ltd,34396.85,2886.7,Capital Goods - Engineering General,Capital Goods - Electrical Equipment,47.68,3.32,2.56,11.94,71.7,6.78,0.49,-2.61,-4.92,-12.89,2894.05,36,29.73,2742.7,0.36,0.21,2.17,-3.13,61.98,0,16.06,16.74,6.5,4.19,4.84,50.76,166.39,114.87,682.03,562.58,2984.25,1911.56,1810.8,1277.43
NSE:TIRUMALCHM,C,Thirumalai Chemicals Ltd,2508.58,208.09,Speciality Chemicals,Chemicals,null,1.34,-11.11,346.56,44.33,1.58,7.01,-2.93,-18.51,-27.41,197.89,-120.7,36.71,177.85,1.36,0.43,8.21,-0.81,37.13,-4.78,-2.64,520.4,-1.04,-15.19,17,47.31,142.91,-135,1739.83,1352.11,1280.83,711.67,2085.62,1251.73
NSE:THOMASCOOK,C,Thomas Cook (India) Ltd,5315.77,113.01,E-Commerce - Platform - Travel,Miscellaneous,20.89,0.62,9.72,1.76,-36.37,3,2.37,-18.39,-24.19,-28.36,120.93,10.79,40,109.15,0.22,0.31,-2.65,2.91,63.83,0,16.17,5.29,3.46,4.11,3.5,57.21,277.58,150.46,8.43,93.38,2922.01,2824.24,508.48,417.79
NSE:THYROCARE,C,Thyrocare Technologies Ltd,6415.81,403.1,Diagnostics,Healthcare,46.44,8.1,21.06,56.92,-41.33,11.93,-0.63,-13.99,-19.4,-12.7,423.88,25.96,25.38,219.33,0.05,0.05,5.84,2.18,60.93,-10.13,35.36,61.49,-9.7,17.85,82.58,25.38,210.82,100.5,3.05,14.15,301.19,305.88,24.68,42.34
NSE:TI,C,Tilaknagar Industries Ltd,11139.99,450.7,Alcoholic Beverages,Alcoholic Beverages,32.01,7.17,35.3,-38.41,-299.53,3.25,-0.5,5.01,-11.26,-10.63,428.66,29.29,17.98,199.53,0.02,0.54,3.55,4.45,31.71,-8.29,7.83,-38.41,66.68,94.97,125.96,17.98,77.65,70,40.27,3.41,356.03,396.34,48.68,121.44
NSE:TIL,C,TIL Ltd,1798.13,255.59,Capital Goods - EPC/Cranes,Capital Goods-Non Electrical Equipment,null,5.59,28.85,-106.83,11.38,12.52,3.47,0.63,-3.93,-12.35,241.55,316.52,37.53,165.4,3.79,-1.4,0,0.04,68.43,0,5.59,-117.52,-6.44,-7.47,54.47,41.28,-4568.88,-1054.64,0.27,1.59,98.34,103.56,316.65,171.83
NSE:TIMETECHNO,C,Time Technoplast Ltd,9933.42,201.23,Cylinder,Plastic products,20.51,1.68,9.56,20.49,9.63,2.59,5.91,11.61,0.57,-9.7,185.04,11.87,19.2,153.3,0.22,0.4,3.5,4.01,47.51,-4.05,18.53,18.41,3.55,12.76,31.32,21.6,109.15,54.85,60.2,79.42,1419.19,1368.31,684.26,829.32
BSE:TIMEX,S,Timex Group India Ltd,3099.17,307,Watches,Consumer Durables,59.27,4.43,41.24,95.97,-89.41,25.97,12.74,-3.99,-18.17,11.74,292.09,35.78,27.08,146.9,0.11,-2.58,0.47,1.92,51,-23.93,63.42,100.46,-38.12,25.71,108.99,27.08,-10.03,-6.57,0,0.06,null,14.89,12.58,11.65
NSE:TIMKEN,C,Timken India Ltd,23037.99,3062.8,Bearings,Bearings,51.55,7.21,null,null,-41.71,188.14,-5.43,0.75,-0.47,7.14,3090.9,38.59,14.53,2202,null,null,5.22,-6.02,51.05,0,null,null,-0.85,14.1,38.76,36.58,null,null,null,null,null,null,null,null
BSE:TINNARUBR,C,Tinna Rubber & Infrastructure Ltd,1352.98,751,Rubber Processing/Rubber Products,Plantation & Plantation Products,27.06,2.61,6.52,-8.29,8.84,4.98,6.97,6.99,-17.32,-10.29,685.53,18.05,37.93,586.15,0.38,0.63,4.83,-0.12,67.58,-3.43,19.86,-5.43,16.35,13.35,28.12,65.54,74.21,47.11,23.65,10.56,195.21,129.81,104.5,85.98
NSE:TIPSMUSIC,S,Tips Music Ltd,7369.49,576.5,Music Licensing,Entertainment,39.14,21.05,18.48,16.44,10.28,28.66,3.23,13.35,18.77,-1.59,547.63,30.58,19.66,483,0.01,0.03,0.7,-0.08,64.15,0,97.43,16.77,5.68,21.4,19.43,39.28,72.18,58.17,0.61,0.73,null,7.95,2.74,5.01
NSE:TITAGARH,C,Titagarh Rail Systems Ltd,10299.85,764.8,Railways,Capital Goods-Non Electrical Equipment,52.82,3.04,-15.29,-37.62,30.14,4.05,-2.14,-3.44,-11.46,-6.08,789.01,30.78,21.58,654.55,0.25,0.37,-2.41,-3.01,40.46,0,10.6,-34.7,4.13,-7.77,16.74,59.72,-35.41,-22.49,128.47,121.98,1216.5,913.58,637.22,165.72
BSE:TITANBIO,C,Titan Biotech Ltd,1001.68,1212.15,Pesticides/Agrochemicals,Pharmaceuticals,36.82,5.2,19.44,27.51,14.72,6.05,19.52,14.55,25.35,176.32,1018.57,28.25,14.16,373.65,0.05,0.08,0.03,0,55.78,-0.1,19.22,28.04,3.97,47.62,225.97,14.16,110.14,79.14,3.51,1.7,56.6,52.03,8.85,8.3
NSE:TITAN,C,Titan Company Ltd,371023.59,4179.2,"Diamond, Gems & Jewellery","Diamond, Gems and Jewellery",77.78,4.91,30.23,47.24,50.36,28.99,0.92,-1.42,8.91,20.61,4092.57,49.18,4.5,2925,0.97,0.79,3.45,-2.56,52.9,0,29.78,49.56,35.73,43.27,42.95,4.5,-16.21,-9.5,125,105,4230,3718,12465,15528
NSE:TOLINS,C,Tolins Tyres Ltd,508.99,128.83,Tyres & Tubes,Tyres,12.46,1.72,2.94,-1.04,50.94,1.49,1.77,-0.27,-31.23,-16.84,122.74,9.79,36.22,107.72,0.05,null,0.63,-2.92,68.53,0,13.74,1.35,41.13,33.77,19.6,50.3,-158.9,-110.23,10.26,10.26,50.33,50.38,15.71,78.77
NSE:TORNTPHARM,C,Torrent Pharmaceuticals Ltd,138018.05,4078,Pharma - Formulators,Pharmaceuticals,64.4,11.27,12.74,22.02,7.45,16.34,3.53,3.49,6.6,12.74,4005.16,33.62,1.24,2886.45,0.33,0.87,0.79,-0.04,68.31,0,28.51,13.98,0.03,17.59,41.31,1.24,135.26,69.47,488,478.14,7841,8218,2822,4021.94
NSE:TORNTPOWER,C,Torrent Power Ltd,73700.93,1462.6,Power - Generation/Distribution,Power Generation & Distribution,23.34,2.54,-0.76,32.39,-11.71,3.92,2.35,8.62,13.13,7.44,1373,15.1,10.77,1188,0.55,0.96,1.52,-1.62,51.09,0,14.73,4.25,-13.94,4.28,23.18,28.16,157.09,90.53,3624.87,2249.81,24396.39,21802.28,10431.18,11631.8
NSE:TFCILTD,S,Tourism Finance Corporation of India Ltd,3464.92,74.84,Finance - PSU Lending,Finance,35.64,12.94,11.04,29.4,9.46,2.77,11.22,20.05,8.11,25.83,66.25,29.89,1.28,24.8,0.82,0.98,0.01,1.49,3.85,0,10.72,30.07,4.8,21.71,202.14,21.78,67.75,58.41,null,0,13.51,14.52,1030.77,977.66
NSE:TPLPLASTEH,C,TPL Plastech Ltd,544.23,69.77,Plastics - Plastic Containers,Packaging,19.54,1.36,17.89,21.89,26.86,3.59,15.02,4.4,-5.34,-6.1,63.7,12.09,25.53,59.35,0.14,0.38,0,0.41,74.86,0,23.62,21.95,4.07,22.17,17.93,48.54,69.18,40.22,6.2,3.1,93.5,83.83,21.85,30.56
NSE:TARIL,C,Transformers & Rectifiers India Ltd,8137.8,271.11,Capital Goods - Transformers,Capital Goods - Electrical Equipment,30.12,3.39,29.48,67.82,103.4,6.04,9.33,-0.07,-6.5,-47.33,251.53,21.65,54.46,224.05,0.27,0.84,-3.48,-4.06,64.36,0,24.22,63.69,60.15,31.71,20.73,58.31,72.35,47.82,92.54,61.76,245.12,145.24,365.89,255.87
NSE:TREL,C,TransIndia Real Estate Ltd,577.38,23.5,Logistics,Logistics,9.71,7.03,0.45,-66.7,23.41,0.46,1.25,-8.95,-15.5,-29,24.29,15.6,38.08,22.33,0,0.12,0.08,-0.78,70.44,1.32,6.22,-69.43,4.57,-8.55,5.24,61.16,161.83,234.18,0,0,903.75,785.75,0,58.3
BSE:TRANSPEK,C,Transpek Industry Ltd,640.89,1147.4,Speciality Chemicals,Chemicals,10.99,1,0.86,66.01,-14.16,0.83,-1.65,-6.93,-20.49,-20.19,1159.28,5.47,36.88,1100,0.05,0.25,-0.22,0,57.47,0,10.66,67.6,-1.12,-6.8,4.31,57.42,277.13,142.65,12.75,5.07,341.73,397.3,40.82,122.84
NSE:TCI,C,Transport Corporation of India Ltd,8122.32,1058.6,Logistics,Logistics,18.14,1.7,8.65,11.7,2.03,3.38,-0.45,-0.28,-7.11,-6.98,1047,16.95,18.25,876,0.11,0.05,0.48,-0.24,68.73,-0.01,19.56,12.87,3.64,8.87,20.29,19.5,86.34,77.9,268,254.99,1100.4,861.7,252.9,193.68
NSE:TRANSRAILL,C,Transrail Lighting Ltd,7451.88,555.05,EPC,Infrastructure Developers & Operators,16.92,1.07,46.45,44.46,20.62,3.6,2.83,14.38,-11.14,-29.92,511.82,9.04,35.15,394.55,0.39,0.81,-6.94,0.13,71.12,0,28.6,39.54,15.05,32.28,40.67,35.15,87.96,42.67,46.57,12.34,491.83,373.93,809.67,667.35
NSE:TRAVELFOOD,C,Travel Food Services Ltd,15415.72,1170.7,Hotels,Quick Service Restaurant,36.44,9.92,null,null,39.79,12.89,5.35,1.66,-9,1.06,1109.87,27.19,19.72,1008.5,0.24,0.58,null,null,86.19,null,41.08,null,28.18,11.03,15.02,19.72,135.59,92.91,35.44,38.64,629.52,null,285.5,416.07
NSE:TRENT,C,Trent Ltd,151153.27,4252,Textiles - Readymade Apparel,Retail,92.31,7.85,18.8,-16.28,36.6,24.78,3.36,8.42,-1.7,-21.22,3950.89,45.47,32.07,3645,0.38,1.72,6.21,-6.07,37.01,0,27.17,-15.78,10.95,14.79,16.68,49.04,108.24,60.21,196.03,179.5,4586.73,2449.92,2348.57,1752.99
NSE:TBZ,C,Tribhovandas Bhimji Zaveri Ltd,1048.87,157.18,"Diamond, Gems & Jewellery","Diamond, Gems and Jewellery",7.28,0.36,11.74,101.58,155.72,1.51,-2.55,-4.51,-17.92,-16.25,162.38,6.39,32.45,147.11,1.18,1.03,-0.07,-0.61,74.12,0,17.35,98.85,54.32,14.4,6.82,56.39,-39.27,-15.53,0.41,0.85,170.6,150.84,822.05,613.95
NSE:TRIDENT,C,Trident Ltd,13596.01,26.68,Textiles - Home Textile,Textiles,33.77,1.96,1.88,37.87,-51.35,2.94,-3.65,5.12,-7.26,-4.95,26.57,16.52,22.93,23.11,0.35,0.35,0.1,0.32,73.68,0.49,10.12,43.1,-11.9,-5.56,15.45,62.08,254.82,103.72,49.54,52.62,4370.31,4610.51,1604.7,2125.87
NSE:TRIVENI,C,Triveni Engineering and Industries Ltd,8431.95,385.2,Sugar,Sugar,27.97,1.32,19.58,35.91,263.8,2.73,3.41,12.32,5.72,15.04,362.74,15.77,17.71,313.1,0.25,0.35,-1.19,1.79,60.98,0,12.77,36.45,-13.36,16.54,23.03,28.13,-44.64,-22.34,81.76,31.6,2308.98,1516.55,768.09,1423.93
NSE:TRITURBINE,C,Triveni Turbine Ltd,15598.88,490.7,Capital Goods - Gensets/Turbines,Capital Goods - Electrical Equipment,45.52,7.65,5.9,0.56,0.33,12.01,-2.4,-4.4,-8.27,-5.03,491.49,34.75,27.28,454.1,0.03,0,3.68,-5.95,55.84,0,35.37,2.79,23.27,23.96,8.13,44.52,52.07,42.76,13.5,19.29,349,282.7,38.4,3.12
